datetime,timestamp,open,high,low,close,volume,ma_short,ma_long,signal,position,market_return,strategy_return,market_cumulative_return,strategy_cumulative_return,equity,drawdown,trade
2025-02-17 06:00:00,1739772000,0.8023,0.8143,0.8018,0.8072,2982127.09645925,0.7821800000000001,0.784788,-1,-1.0,0.006107441106817824,-0.006107441106817824,0.06392513509951292,-0.03830060713857386,9616.993928614262,0.06728012711787268,0.0
2025-02-17 07:00:00,1739775600,0.8072,0.8129,0.7876,0.7937,3370536.3002586,0.782695,0.784546,-1,-1.0,-0.0167244796828544,0.0167244796828544,0.046131540793463044,-0.022216685181649654,9777.833148183503,0.051680872554061175,0.0
2025-02-17 08:00:00,1739779200,0.7941,0.803,0.7911,0.7964,3604599.40611387,0.783585,0.784544,-1,-1.0,0.0034017890890765123,-0.0034017890890765123,0.04969025965467311,-0.025542897793479735,9744.571022065202,0.05490685421476926,0.0
2025-02-17 09:00:00,1739782800,0.7967,0.7995,0.7926,0.7959,983413.99518872,0.784955,0.7845280000000001,1,-1.0,-0.0006278252134604978,0.0006278252134604978,0.049031237643337944,-0.024931109055278955,9750.68890944721,0.054313500908776735,0.0
2025-02-17 10:00:00,1739786400,0.7962,0.805,0.7953,0.7991,1117878.28022308,0.78635,0.7845,1,1.0,0.004020605603719085,0.004020605603719085,0.05324897851588317,-0.021010741608334493,9789.892583916655,0.050511268471169046,2.0
2025-02-17 11:00:00,1739790000,0.7987,0.8094,0.7961,0.8004,1957256.1784642,0.787865,0.78455,1,1.0,0.0016268301839568178,0.0016268301839568178,0.05496243574535442,-0.019418092333013393,9805.819076669866,0.04896661154339099,0.0
2025-02-17 12:00:00,1739793600,0.8007,0.8099,0.8,0.8081,1559483.06173247,0.789595,0.7847399999999999,1,1.0,0.009620189905047427,0.009620189905047427,0.06511137471991613,-0.009984708163803258,9900.152918361968,0.03981748974039767,0.0
2025-02-17 13:00:00,1739797200,0.8083,0.8162,0.8047,0.8127,1505207.83416342,0.791605,0.785114,1,1.0,0.005692364806335837,0.005692364806335837,0.07117437722419973,-0.004349179958820559,9956.508200411794,0.0343517806113367,0.0
2025-02-17 14:00:00,1739800800,0.8129,0.8267,0.811,0.8227,7609105.08495865,0.7942150000000001,0.7856920000000001,1,1.0,0.01230466346745418,0.01230466346745418,0.08435481745090323,0.007901968312880925,10079.019683128809,0.022469804243812952,0.0
2025-02-17 15:00:00,1739804400,0.8227,0.8287,0.8039,0.8096,8927091.46652776,0.7961250000000001,0.7860419999999999,1,1.0,-0.015923179773915108,-0.015923179773915108,0.06708844075392162,-0.008147035923047996,9918.52964076952,0.03803519328526905,0.0
2025-02-17 16:00:00,1739808000,0.8095,0.8142,0.7923,0.7971,4403287.00887475,0.7974,0.7862259999999999,1,1.0,-0.015439723320158083,-0.015439723320158083,0.05061289047054207,-0.02346097126267488,9765.390287373251,0.05288766374467391,0.0
2025-02-17 17:00:00,1739811600,0.7971,0.8034,0.7923,0.7955,2310867.94418806,0.79821,0.786404,1,1.0,-0.0020072763768661517,-0.0020072763768661517,0.04850402003426946,-0.025421154986147165,9745.788450138529,0.05478877996347775,0.0
2025-02-17 18:00:00,1739815200,0.7952,0.8007,0.7858,0.7878,6155405.39041133,0.79852,0.786468,1,1.0,-0.009679446888749221,-0.009679446888749221,0.03835508105970775,-0.0348545391553573,9651.454608446427,0.06393790176647107,0.0
2025-02-17 19:00:00,1739818800,0.7876,0.809,0.7835,0.8064,2456632.86173005,0.8002800000000001,0.786922,1,1.0,0.023610053313023682,0.023610053313023682,0.06287069988137639,-0.012067403369992458,9879.325966300075,0.04183742572287674,0.0
2025-02-17 20:00:00,1739822400,0.8063,0.8114,0.7979,0.8004,2576484.26734357,0.80121,0.787144,1,1.0,-0.007440476190476164,-0.007440476190476164,0.0549624357453542,-0.01941809233301328,9805.819076669868,0.04896661154339088,0.0
2025-02-17 21:00:00,1739826000,0.8003,0.8183,0.799,0.8173,2654710.06581219,0.802265,0.78781,1,1.0,0.021114442778610742,0.021114442778610742,0.07723737972848332,0.00128634824616225,10012.863482461622,0.02888607148227562,0.0
2025-02-17 22:00:00,1739829600,0.8173,0.8178,0.8024,0.8024,2065939.0120951696,0.8028150000000001,0.7882760000000001,1,1.0,-0.018230759818915976,-0.018230759818915976,0.057598523790694856,-0.016967862678673007,9830.32137321327,0.04659021626988624,0.0
2025-02-17 23:00:00,1739833200,0.8023,0.8093,0.8021,0.809,1558576.89050989,0.80352,0.7888379999999999,1,1.0,0.008225324027916203,0.008225324027916203,0.06629761434031911,-0.008882104819350034,9911.1789518065,0.03874811186732041,0.0
2025-02-18 00:00:00,1739836800,0.8091,0.8123,0.7902,0.7917,2650620.55505813,0.8027850000000001,0.7890679999999999,1,1.0,-0.02138442521631656,-0.02138442521631656,0.04349545274812172,-0.030076591329393665,9699.234086706063,0.0593039309831368,0.0
2025-02-18 01:00:00,1739840400,0.7917,0.8034,0.7902,0.8034,963069.78363275,0.80284,0.789514,1,1.0,0.014778325123152802,0.014778325123152802,0.05891656781336496,-0.01574274785150287,9842.572521484972,0.045402018633133756,0.0
2025-02-18 02:00:00,1739844000,0.8035,0.8052,0.7949,0.7968,1042353.34641996,0.8023199999999999,0.789842,1,1.0,-0.00821508588498887,-0.00821508588498887,0.050217477263740484,-0.023828505710825953,9761.71494289174,0.0532441230356997,0.0
2025-02-18 03:00:00,1739847600,0.7969,0.8132,0.7955,0.8077,3103633.0194532103,0.8030200000000001,0.7903760000000001,1,1.0,0.013679718875502012,0.013679718875502012,0.06458415711084742,-0.010474754094671357,9895.252459053287,0.04029276879509869,0.0
2025-02-18 04:00:00,1739851200,0.8079,0.8139,0.8017,0.8052,1235604.48912197,0.80346,0.79098,1,1.0,-0.0030952086170606963,-0.0030952086170606963,0.0612890470541716,-0.013537541162596645,9864.624588374034,0.04326326288697957,0.0
2025-02-18 05:00:00,1739854800,0.8051,0.8054,0.7865,0.7893,2825965.55204453,0.80313,0.7912300000000001,1,1.0,-0.01974664679582716,-0.01974664679582716,0.0403321470937128,-0.03301686691460204,9669.83133085398,0.062155605311342454,0.0
2025-02-18 06:00:00,1739858400,0.7893,0.7908,0.7764,0.7793,5355624.93515251,0.80214,0.791122,1,1.0,-0.012669453946534959,-0.012669453946534959,0.027151706867009073,-0.04526801518630352,9547.319848136965,0.07403758167886632,0.0
2025-02-18 07:00:00,1739862000,0.7798,0.7874,0.7739,0.7772,1594675.90628528,0.80098,0.79095,1,1.0,-0.002694726036186257,-0.002694726036186257,0.024383814419401295,-0.04784075632336082,9521.592436766392,0.0765327967160464,0.0
2025-02-18 08:00:00,1739865600,0.7773,0.7809,0.7674,0.7695,1778374.29434592,0.79905,0.790648,1,1.0,-0.009907359752959422,-0.009907359752959422,0.014234875444839368,-0.05727414049257107,9427.258595074289,0.08568191851903995,0.0
2025-02-18 09:00:00,1739869200,0.7693,0.7864,0.7659,0.7842,1516417.13235954,0.797625,0.7907599999999999,1,1.0,0.019103313840155955,0.019103313840155955,0.03361012257809359,-0.03926495253316986,9607.350474668301,0.06821541325877978,0.0
2025-02-18 10:00:00,1739872800,0.7843,0.7875,0.776,0.7767,830835.17691038,0.795325,0.790748,1,1.0,-0.009563886763580776,-0.009563886763580776,0.02372479240806591,-0.04845331373694606,9515.46686263054,0.07712689553442276,0.0
2025-02-18 11:00:00,1739876400,0.7766,0.7766,0.7685,0.7734,1899251.92746201,0.793515,0.790604,1,1.0,-0.004248744689069106,-0.004248744689069106,0.01937524713325378,-0.052496192666607544,9475.038073333924,0.08104794773570567,0.0
2025-02-18 12:00:00,1739880000,0.7732,0.7908,0.7717,0.7905,2227678.1020199,0.793185,0.79086,1,1.0,0.022110162916989973,0.022110162916989973,0.04191379992091693,-0.03154672912199796,9684.53270878002,0.06072976814723985,0.0
2025-02-18 13:00:00,1739883600,0.7905,0.7941,0.7855,0.7883,1627707.20165574,0.792825,0.7909579999999999,1,1.0,-0.002783048703352331,-0.002783048703352331,0.03901410307104203,-0.03424198174177229,9657.580182582276,0.06334380294809505,0.0
2025-02-18 14:00:00,1739887200,0.7883,0.7987,0.7711,0.7752,2259704.93123639,0.792195,0.79089,1,1.0,-0.016618038817708958,-0.016618038817708958,0.021747726374060417,-0.05029098597770121,9497.090140222988,0.07890919198955115,0.0
2025-02-18 15:00:00,1739890800,0.7753,0.7777,0.747,0.7551,6066024.33757489,0.78963,0.7906219999999999,-1,1.0,-0.02592879256965941,-0.02592879256965941,-0.004744958481613715,-0.0749157940038212,9250.842059961788,0.10279196448827421,0.0
2025-02-18 16:00:00,1739894400,0.7552,0.7601,0.7374,0.7394,5509479.18030768,0.7865800000000001,0.789986,-1,-1.0,-0.020791948086346212,0.020791948086346212,-0.02543824963753838,-0.055681491217249746,9443.185087827502,0.08413726159126167,-2.0
2025-02-18 17:00:00,1739898000,0.7393,0.7506,0.735,0.75,4549542.21692028,0.783215,0.789584,-1,-1.0,0.014335948065999471,-0.014335948065999471,-0.011466982997232589,-0.06921919231692131,9307.808076830786,0.09726702224467343,0.0
2025-02-18 18:00:00,1739901600,0.7499,0.7512,0.7404,0.7425,3813381.4820068497,0.78022,0.788964,-1,-1.0,-0.009999999999999898,0.009999999999999898,-0.021352313167260162,-0.05991138424009068,9400.886157599094,0.08823969246712016,0.0
2025-02-18 19:00:00,1739905200,0.7426,0.7506,0.7382,0.7473,2026012.93654387,0.777135,0.78846,-1,-1.0,0.006464646464646284,-0.006464646464646284,-0.015025701858442653,-0.06598872478641715,9340.112752135828,0.09413390051581738,0.0
2025-02-18 20:00:00,1739908800,0.7477,0.7537,0.74,0.7427,2423859.32303264,0.7746850000000001,0.787904,-1,-1.0,-0.006155493108523924,0.006155493108523924,-0.02108870436272625,-0.060239424818556264,9397.605751814437,0.0885578479831971,0.0
2025-02-18 21:00:00,1739912400,0.7426,0.756,0.7415,0.7465,1811299.68547079,0.77184,0.787406,-1,-1.0,0.00511646694493062,-0.00511646694493062,-0.01608013707657896,-0.06504767873762107,9349.52321262379,0.09322121162620733,0.0
2025-02-18 22:00:00,1739916000,0.7466,0.7545,0.7423,0.7482,2559078.09602082,0.7694099999999999,0.7869379999999999,-1,-1.0,0.002277294038847799,-0.002277294038847799,-0.013839462238039557,-0.06717684008543878,9328.231599145613,0.09528621355552469,0.0
2025-02-18 23:00:00,1739919600,0.748,0.7573,0.7462,0.7538,1304235.66396597,0.766715,0.7864280000000001,-1,-1.0,0.007484629778134355,-0.007484629778134355,-0.006458415711085408,-0.07415867608586868,9258.413239141313,0.1020576613022357,0.0
2025-02-19 00:00:00,1739923200,0.7539,0.7578,0.7482,0.7495,1605548.72554078,0.76393,0.785786,-1,-1.0,-0.005704430883523459,0.005704430883523459,-0.012126005008567864,-0.06887727824449064,9311.227217555093,0.09693541129374483,0.0
2025-02-19 01:00:00,1739926800,0.7497,0.7502,0.7391,0.7432,2923653.12710218,0.761625,0.785226,-1,-1.0,-0.008405603735823997,0.008405603735823997,-0.0204296823513912,-0.06105062961599195,9389.49370384008,0.08934460821322521,0.0
2025-02-19 02:00:00,1739930400,0.7433,0.7576,0.7431,0.755,1460953.65602819,0.76041,0.7846899999999999,-1,-1.0,0.015877287405812845,-0.015877287405812845,-0.004876762883880836,-0.07595859862908583,9240.414013709142,0.10380334559627691,0.0
2025-02-19 03:00:00,1739934000,0.7553,0.7553,0.7478,0.7524,1065435.32887418,0.75917,0.783814,-1,-1.0,-0.0034437086092715674,0.0034437086092715674,-0.008303677342823779,-0.07277646929986148,9272.235307001385,0.10071710546190649,0.0
2025-02-19 04:00:00,1739937600,0.7522,0.7534,0.7357,0.7357,1153592.6136269202,0.7574799999999999,0.7827,-1,-1.0,-0.022195640616693213,0.022195640616693213,-0.03031501252141866,-0.052196149041099815,9478.038509589001,0.0807569455219993,0.0
2025-02-19 05:00:00,1739941200,0.7357,0.7438,0.7314,0.7416,1586684.54821555,0.75535,0.7816339999999999,-1,-1.0,0.008019573195596097,-0.008019573195596097,-0.02253855278766348,-0.05979713139893261,9402.028686010673,0.08812888248192907,0.0
2025-02-19 06:00:00,1739944800,0.7417,0.7524,0.7416,0.751,1314814.98155479,0.754065,0.7805259999999999,-1,-1.0,0.012675296655879187,-0.012675296655879187,-0.01014893897456215,-0.0717144816751597,9282.855183248403,0.09968711940839858,0.0
2025-02-19 07:00:00,1739948400,0.7506,0.7695,0.75,0.7629,2059984.9648122496,0.7535399999999999,0.7797379999999999,-1,-1.0,0.015845539280958665,-0.015845539280958665,0.005535784895215112,-0.08642366631972098,9135.763336802791,0.11395306252296578,0.0
2025-02-19 08:00:00,1739952000,0.7627,0.7701,0.7557,0.7563,2949422.9320567,0.75183,0.77872,-1,-1.0,-0.008651199370821927,0.008651199370821927,-0.003163305654409254,-0.0785201353165883,9214.798646834117,0.10628769381494574,0.0
2025-02-19 09:00:00,1739955600,0.7565,0.7656,0.7555,0.7635,958317.22924526,0.75059,0.778116,-1,-1.0,0.009520031733439183,-0.009520031733439183,0.006326611308817398,-0.08729265287009957,9127.073471299003,0.1147958633303926,0.0
2025-02-19 10:00:00,1739959200,0.7635,0.7704,0.7628,0.7656,1113047.47915575,0.75011,0.7775,-1,-1.0,0.002750491159135615,-0.002750491159135615,0.009094503756425176,-0.08980304635925851,9101.969536407414,0.11723060948233266,0.0
2025-02-19 11:00:00,1739962800,0.7655,0.7761,0.7639,0.7745,1337741.78962265,0.75108,0.777072,-1,-1.0,0.011624869383490166,-0.011624869383490166,0.020825095558191453,-0.10038396705858277,8996.160329414171,0.12749268834284377,0.0
2025-02-19 12:00:00,1739966400,0.7745,0.7748,0.7605,0.7609,1830811.18864657,0.7521549999999999,0.7763080000000001,-1,-1.0,-0.017559715945771437,0.017559715945771437,0.002899696849874678,-0.08458696505986973,9154.130349401303,0.11217170778953534,0.0
2025-02-19 13:00:00,1739970000,0.7609,0.7691,0.7609,0.7668,1379974.36636432,0.752995,0.775636,-1,-1.0,0.007753975555263581,-0.007753975555263581,0.01067615658362997,-0.0916850553557651,9083.149446442349,0.11905590666460675,0.0
2025-02-19 14:00:00,1739973600,0.7669,0.7701,0.7507,0.752,3173448.12923036,0.75347,0.774514,-1,-1.0,-0.01930099113197714,0.01930099113197714,-0.008830894951891377,-0.0741536766641443,9258.463233358558,0.10205281253137244,0.0
2025-02-19 15:00:00,1739977200,0.7524,0.7659,0.7502,0.7589,2024400.1369731696,0.7540500000000001,0.7734380000000001,-1,-1.0,0.00917553191489362,-0.00917553191489362,0.00026360880453402125,-0.08264880915219941,9173.511908478005,0.11029195560787997,0.0
2025-02-19 16:00:00,1739980800,0.759,0.7706,0.7589,0.7676,1826744.33892169,0.755295,0.7723359999999999,-1,-1.0,0.011463960996178635,-0.011463960996178635,0.011730591801766055,-0.09316528742387664,9068.347125761233,0.12049153392677758,0.0
2025-02-19 17:00:00,1739984400,0.7679,0.7711,0.7626,0.7663,1692615.01251263,0.756285,0.7714700000000001,-1,-1.0,-0.0016935904116727185,0.0016935904116727185,0.010017134572294584,-0.09162948084968559,9083.705191503144,0.11900200682165074,0.0
2025-02-19 18:00:00,1739988000,0.7664,0.7672,0.7555,0.7561,2352989.60035471,0.75668,0.77065,-1,-1.0,-0.013310713819652875,0.013310713819652875,-0.0034269144589430534,-0.07953842082706619,9204.615791729339,0.10727529465876517,0.0
2025-02-19 19:00:00,1739991600,0.7562,0.7657,0.7519,0.7603,2497595.71558959,0.757005,0.7699459999999999,-1,-1.0,0.005554820790900639,-0.005554820790900639,0.002108870436272392,-0.08465141994428127,9153.485800557188,0.11223422041254538,0.0
2025-02-19 20:00:00,1739995200,0.7603,0.7647,0.758,0.7585,928274.39600255,0.757455,0.7693599999999999,-1,-1.0,-0.0023674865184796223,0.0023674865184796223,-0.0002636088045343543,-0.08248434452128983,9175.156554787101,0.11013244689780455,0.0
2025-02-19 21:00:00,1739998800,0.7585,0.7646,0.755,0.7574,1282329.59778659,0.758165,0.7683800000000001,-1,-1.0,-0.0014502307185233487,0.0014502307185233487,-0.0017134572294716932,-0.08115373513298851,9188.462648670115,0.10884193363687855,0.0
2025-02-19 22:00:00,1740002400,0.7575,0.768,0.7564,0.7647,1059970.28828561,0.75865,0.767666,-1,-1.0,0.009638236070768524,-0.009638236070768524,0.00790826413602197,-0.09000979234652062,9099.902076534794,0.11743112545685574,0.0
2025-02-19 23:00:00,1740006000,0.7647,0.7762,0.7647,0.7737,3459469.2727141897,0.759715,0.7667939999999999,-1,-1.0,0.011769321302471658,-0.011769321302471658,0.019770660340055368,-0.10071975948249734,8992.802405175027,0.12781836211291486,0.0
2025-02-20 00:00:00,1740009600,0.7741,0.7822,0.7702,0.7783,1271307.63574589,0.761845,0.7663119999999999,-1,-1.0,0.005945456895437351,-0.005945456895437351,0.025833662844338745,-0.10606639138941265,8939.336086105874,0.13300388044596445,0.0
2025-02-20 01:00:00,1740013200,0.7783,0.7808,0.7721,0.776,1724676.90099258,0.763565,0.765652,-1,-1.0,-0.0029551586791725093,0.0029551586791725093,0.022802161592196946,-0.10342467572732306,8965.753242726769,0.13044176933845553,0.0
2025-02-20 02:00:00,1740016800,0.7759,0.7874,0.7748,0.7841,2726780.11286305,0.76522,0.7655,-1,-1.0,0.01043814432989687,-0.01043814432989687,0.03347831817582669,-0.11278325836470537,8872.167416352946,0.13951834365335047,0.0
2025-02-20 03:00:00,1740020400,0.7843,0.7881,0.7789,0.7826,1005985.96723847,0.766205,0.765084,1,-1.0,-0.0019130212983038408,0.0019130212983038408,0.0315012521418212,-0.11108599384174533,8889.140061582546,0.1378722239179596,0.0
2025-02-20 04:00:00,1740024000,0.7826,0.7853,0.7781,0.779,1123011.05123998,0.76734,0.7647280000000001,1,1.0,-0.004600051111678938,-0.004600051111678938,0.02675629366020793,-0.11517504370396059,8848.249562960395,0.141838055752735,2.0
2025-02-20 05:00:00,1740027600,0.7791,0.7811,0.7761,0.7768,925818.35100119,0.768005,0.7641099999999998,1,1.0,-0.002824133504492954,-0.002824133504492954,0.02385659681033303,-0.1176739075086477,8823.260924913522,0.14426161965176454,0.0
2025-02-20 06:00:00,1740031200,0.777,0.783,0.7763,0.7827,815551.38607661,0.76886,0.76366,1,1.0,0.007595262615859744,0.007595262615859744,0.03163305654408788,-0.11097240912335049,8890.275908766494,0.13776206192254925,0.0
2025-02-20 07:00:00,1740034800,0.7828,0.7848,0.7792,0.7813,547171.83933032,0.7692,0.7635,1,1.0,-0.0017886802095310461,-0.0017886802095310461,0.029787794912349508,-0.11256259518087863,8874.374048191214,0.13930432985829522,0.0
2025-02-20 08:00:00,1740038400,0.7813,0.788,0.7809,0.788,1370715.99243639,0.7705550000000001,0.7636740000000001,1,1.0,0.008575451171125126,0.008575451171125126,0.038618689864240885,-0.10495241904842223,8950.475809515778,0.13192347616579614,0.0
2025-02-20 09:00:00,1740042000,0.7881,0.7899,0.784,0.7858,580799.8892933,0.7715050000000001,0.763846,1,1.0,-0.0027918781725888575,-0.0027918781725888575,0.035718993014365985,-0.10745128285310945,8925.487171468905,0.13434704006482578,0.0
2025-02-20 10:00:00,1740045600,0.7859,0.7927,0.7798,0.7925,1736788.64682749,0.7735299999999999,0.7643059999999999,1,1.0,0.00852634258080931,0.00852634258080931,0.04454988796625736,-0.09984110672065316,9001.58893279347,0.1269661863723267,0.0
2025-02-20 11:00:00,1740049200,0.7925,0.7953,0.7893,0.7912,1207299.99499218,0.775145,0.7644460000000001,1,1.0,-0.001640378548895871,-0.001640378548895871,0.04283643073678589,-0.10131770805978646,8986.822919402135,0.12839829231266242,0.0
2025-02-20 12:00:00,1740052800,0.7916,0.7939,0.7852,0.786,1192470.95283172,0.776065,0.764632,1,1.0,-0.0065722952477249574,-0.0065722952477249574,0.035982601818900006,-0.10722411341631966,8927.758865836804,0.13412671607400473,0.0
2025-02-20 13:00:00,1740056400,0.7862,0.7911,0.7856,0.7894,988632.62369564,0.77722,0.764952,1,1.0,0.004325699745546974,0.004325699745546974,0.040463951495979034,-0.1033622329908942,8966.377670091058,0.13038120823005017,0.0
2025-02-20 14:00:00,1740060000,0.7895,0.7996,0.7842,0.7871,3011258.94580121,0.77877,0.764884,1,1.0,-0.0029136052698250925,-0.0029136052698250925,0.037432450243837234,-0.10597468151397615,8940.25318486024,0.13291493412449007,0.0
2025-02-20 15:00:00,1740063600,0.7872,0.792,0.7823,0.7844,2676962.28334484,0.779975,0.764806,1,1.0,-0.0034303138101893227,-0.0034303138101893227,0.03387373138262717,-0.1090414689106377,8909.585310893623,0.13588930800057186,0.0
2025-02-20 16:00:00,1740067200,0.7846,0.7996,0.7833,0.794,1565681.7468812,0.78175,0.765182,1,1.0,0.012238653748087858,0.012238653748087858,0.04652695400026263,-0.09813733594473006,9018.626640552699,0.12531375644117038,0.0
2025-02-20 17:00:00,1740070800,0.7944,0.8015,0.7944,0.8007,2801732.27110485,0.783915,0.766094,1,1.0,0.008438287153652357,0.008438287153652357,0.05535784895215401,-0.09052715981227377,9094.728401877263,0.1179329027486713,0.0
2025-02-20 18:00:00,1740074400,0.8006,0.8069,0.8006,0.8061,2234260.70065905,0.7859849999999999,0.767428,1,1.0,0.006744098913450847,0.006744098913450847,0.06247528667457414,-0.08439358501895067,9156.064149810494,0.11198415499650782,0.0
2025-02-20 19:00:00,1740078000,0.806,0.8112,0.8057,0.8108,2534926.17312,0.78784,0.768644,1,1.0,0.005830542116362691,0.005830542116362691,0.06867009358112486,-0.0790551032543918,9209.448967456083,0.10680654121221755,0.0
2025-02-20 20:00:00,1740081600,0.8109,0.8112,0.8042,0.8059,1526884.1689352,0.78922,0.769912,1,1.0,-0.006043413912185547,-0.006043413912185547,0.062211677870040116,-0.08462075445574047,9153.792455442595,0.11220447898732877,0.0
2025-02-20 21:00:00,1740085200,0.806,0.8076,0.8013,0.8025,1978913.70486238,0.790545,0.7710159999999999,1,1.0,-0.004218885717830911,-0.004218885717830911,0.05773032819296109,-0.08848263488116592,9115.173651188341,0.11594998683128332,0.0
2025-02-20 22:00:00,1740088800,0.8025,0.8045,0.7984,0.8018,828219.68937139,0.79143,0.7721979999999999,1,1.0,-0.0008722741433022652,-0.0008722741433022652,0.05680769737709168,-0.08927772790993005,9107.2227209007,0.11672112079915642,0.0
2025-02-20 23:00:00,1740092400,0.8017,0.8067,0.8001,0.8037,997177.15788005,0.7924849999999999,0.773342,1,1.0,0.0023696682464455776,0.0023696682464455776,0.05931198102016544,-0.08711961826042747,9128.803817395725,0.1146280428863582,0.0
2025-02-21 00:00:00,1740096000,0.8036,0.8049,0.7973,0.7982,843424.03372478,0.793445,0.7743420000000001,1,1.0,-0.006843349508523056,-0.006843349508523056,0.05206273889547841,-0.0933667777721453,9066.332222278546,0.12068695263393192,0.0
2025-02-21 01:00:00,1740099600,0.7983,0.803,0.7965,0.802,965052.60150893,0.794705,0.7753059999999999,1,1.0,0.004760711601102585,0.004760711601102585,0.057071306181625925,-0.08905055847314014,9109.494415268598,0.11650079680833547,0.0
2025-02-21 02:00:00,1740103200,0.8021,0.8071,0.7997,0.8033,1701975.46563618,0.795735,0.776382,1,1.0,0.0016209476309225757,0.0016209476309225757,0.058784763411097174,-0.08757395713400695,9124.26042865993,0.11506869086799987,0.0
2025-02-21 03:00:00,1740106800,0.8033,0.804,0.7984,0.7994,577472.23821979,0.79664,0.7775059999999999,1,1.0,-0.004854973235403959,-0.004854973235403959,0.05364439172268276,-0.09200376115140685,9079.962388485932,0.11936500868900668,0.0
2025-02-21 04:00:00,1740110400,0.7994,0.8037,0.7991,0.8034,653410.23912757,0.79741,0.7784740000000001,1,1.0,0.005003752814610962,0.005003752814610962,0.058916567813364296,-0.087460372415612,9125.39627584388,0.1149585288725895,0.0
2025-02-21 05:00:00,1740114000,0.8037,0.8052,0.8014,0.8024,491237.87962775,0.7982400000000001,0.779474,1,1.0,-0.0012447099825740882,-0.0012447099825740882,0.05759852379069397,-0.08859621959956077,9114.037804004392,0.1160601488266938,0.0
2025-02-21 06:00:00,1740117600,0.8023,0.8026,0.7957,0.797,1024627.40319322,0.798465,0.7807000000000001,1,1.0,-0.006729810568295025,-0.006729810568295025,0.05048108606827406,-0.09472979439288365,9052.702056071164,0.12200889657885694,0.0
2025-02-21 07:00:00,1740121200,0.797,0.8016,0.7958,0.7974,499357.00975631,0.798775,0.7818160000000001,1,1.0,0.0005018820577162852,0.0005018820577162852,0.051008303677342104,-0.09427545551930427,9057.245444806957,0.12156824859721549,0.0
2025-02-21 08:00:00,1740124800,0.7975,0.8048,0.7942,0.8011,562761.45156793,0.79953,0.7828179999999999,1,1.0,0.004640080260847723,0.004640080260847723,0.055885066561222496,-0.09007282093869406,9099.27179061306,0.11749225476702929,0.0
2025-02-21 09:00:00,1740128400,0.8012,0.8136,0.8007,0.8028,1365669.22244554,0.8002,0.7836160000000001,1,1.0,0.002122082137061554,0.002122082137061554,0.05812574139976201,-0.08814188072598128,9118.581192740186,0.11561950084505213,0.0
2025-02-21 10:00:00,1740132000,0.8029,0.8081,0.8013,0.8058,609612.37753339,0.801135,0.784606,1,1.0,0.0037369207772794955,0.0037369207772794955,0.062079873467772995,-0.0847343391741352,9152.656608258649,0.11231464098273902,0.0
2025-02-21 11:00:00,1740135600,0.8057,0.8067,0.7981,0.7983,508131.90703377,0.80183,0.785302,1,1.0,-0.00930752047654504,-0.00930752047654504,0.05219454329774531,-0.09325319305375046,9067.468069462495,0.12057679063852156,0.0
2025-02-21 12:00:00,1740139200,0.7985,0.8025,0.7963,0.8011,589148.83135141,0.802185,0.786012,1,1.0,0.003507453338343902,0.003507453338343902,0.055885066561222274,-0.09007282093869418,9099.271790613058,0.11749225476702951,0.0
2025-02-21 13:00:00,1740142800,0.8012,0.8191,0.8007,0.8165,2454392.57060386,0.802975,0.786852,1,1.0,0.019223567594557345,0.019223567594557345,0.07618294451034568,-0.07258077430588428,9274.192256941158,0.10052730747382299,0.0
2025-02-21 14:00:00,1740146400,0.8164,0.8176,0.7986,0.8061,3584984.78183727,0.802975,0.787756,1,1.0,-0.012737293325168375,-0.012737293325168375,0.062475286674573915,-0.08439358501895078,9156.064149810492,0.11198415499650805,0.0
2025-02-21 15:00:00,1740150000,0.806,0.8171,0.7801,0.8002,7811821.6461856,0.802445,0.788424,1,1.0,-0.007319191167349026,-0.007319191167349026,0.054698826940818845,-0.09109508340424821,9089.049165957518,0.11848371272572356,0.0
2025-02-21 16:00:00,1740153600,0.8004,0.8122,0.794,0.7945,6493054.85954605,0.8018750000000001,0.7892739999999999,1,1.0,-0.0071232191952012025,-0.0071232191952012025,0.0471859760115978,-0.09756941235275585,9024.305876472441,0.12476294646411823,0.0
2025-02-21 17:00:00,1740157200,0.7942,0.796,0.7689,0.7697,5867356.08601813,0.800235,0.78949,1,1.0,-0.031214600377595936,-0.031214600377595936,0.014498484249372945,-0.1257384225146836,8742.615774853164,0.1520831213259053,0.0
2025-02-21 18:00:00,1740160800,0.7697,0.7833,0.7649,0.7735,3215299.40638888,0.79882,0.7896080000000001,1,1.0,0.004936988437053369,0.004936988437053369,0.019507051535520237,-0.12142220321567854,8785.777967843214,0.14789696550030895,0.0
2025-02-21 19:00:00,1740164400,0.7736,0.7762,0.7511,0.7538,3620748.40013294,0.7963250000000001,0.789358,1,1.0,-0.025468648998060672,-0.025468648998060672,-0.00645841571108563,-0.14379839273946793,8562.01607260532,0.16959887859616396,0.0
2025-02-21 20:00:00,1740168000,0.7538,0.763,0.752,0.7552,5018976.754743259,0.794175,0.7893399999999999,1,1.0,0.0018572565667285268,0.0018572565667285268,-0.004613154079347148,-0.14220820668193979,8577.917933180603,0.16805661066041788,0.0
