trade_number,direction,entry_time,exit_time,entry_price,exit_price,position_size,profit_loss,profit_loss_pct,exit_reason
21,short,2022-07-15 00:00:00,2022-07-15 01:00:00,0.4376,0.4445789049972238,71091.14173780041,-496.13832433228157,-1.569778709421088,stop_loss
22,short,2022-07-15 02:00:00,2022-07-15 19:00:00,0.4398,0.4472532395129124,62817.73878672196,-468.1956528370047,-1.666447295279394,stop_loss
23,short,2022-07-31 00:00:00,2022-08-15 00:00:00,0.5288,0.5259967096456671,37321.960822278204,104.62429277788326,0.5329482681025288,stop_loss
24,long,2022-08-31 00:00:00,2022-09-30 00:00:00,0.4555,0.4552032903543328,32027.416792350276,-9.502843488093742,-0.06513932945492185,stop_loss
25,short,2022-10-15 00:00:00,2022-10-31 00:00:00,0.3666,0.37340676185784866,65130.68772159436,-443.32908095880157,-1.822881252600328,stop_loss
26,short,2022-10-31 00:00:00,2022-10-31 09:00:00,0.4039,0.41014265855740717,67079.23644936041,-418.75276944493993,-1.5220700473743576,stop_loss
27,short,2022-10-31 09:00:00,2022-11-15 00:00:00,0.4106,0.35558778107027,71817.65626990897,3950.8486297403297,15.470784390889602,take_profit
28,short,2022-11-30 01:00:00,2022-12-31 00:00:00,0.3159,0.256675726410907,99600.37805085485,5898.76003926092,23.07357786309798,take_profit
29,short,2022-12-31 00:00:00,2023-01-15 00:00:00,0.2448,0.2506181589714374,151587.9116191593,-881.9625679484745,-2.3215233067371277,stop_loss
30,short,2023-01-15 13:00:00,2023-01-15 15:00:00,0.3445,0.3503373428962654,142891.9774234709,-834.1094693462164,-1.6662063050452036,stop_loss
31,long,2023-02-01 20:00:00,2023-02-15 00:00:00,0.3925,0.38672474060681394,136347.06394525914,-787.4396617831999,-1.4714036670537722,stop_loss
32,long,2023-02-15 12:00:00,2023-02-28 00:00:00,0.3928,0.3968032903543328,171590.48715769392,686.926542133668,1.0191676054818855,stop_loss
33,long,2023-02-28 00:00:00,2023-02-28 19:00:00,0.3648,0.3561321242984538,88871.52531777615,-770.3273348613,-2.3760624181870083,stop_loss
34,short,2023-03-31 00:00:00,2023-03-31 10:00:00,0.3774,0.3856863573557071,87928.55774432282,-728.6074512413857,-2.14847043398656,stop_loss
35,short,2023-03-31 20:00:00,2023-04-15 00:00:00,0.4028,0.4089539343267189,111932.00771525675,-688.8222245374835,-1.504798905248439,stop_loss
36,long,2023-04-15 00:00:00,2023-04-30 00:00:00,0.4363,0.43490329035433284,99037.06267913124,-138.32602072248793,-0.32012597883730454,stop_loss
37,long,2023-04-30 00:00:00,2023-05-01 01:00:00,0.4003,0.39185337948770027,75605.11073261921,-638.6076791488331,-2.1100725736446946,stop_loss
38,long,2023-05-01 05:00:00,2023-05-01 15:00:00,0.3918,0.3875728425197853,142810.56615900272,-603.6827529927222,-1.078906962790882,stop_loss
39,short,2023-05-31 15:00:00,2023-05-31 17:00:00,0.3719,0.3746475965788662,206701.91754751175,-567.9334814986258,-0.733381610867434,stop_loss
40,short,2023-06-15 00:00:00,2023-06-30 00:00:00,0.2645,0.2737059844451344,57769.070717592884,-531.8211664360277,-3.3634574939225503,stop_loss
41,short,2023-06-30 10:00:00,2023-07-15 00:00:00,0.2957,0.3006967096456672,98782.51433517892,-493.5875422018444,-1.6617107821216837,stop_loss
42,short,2023-07-15 14:00:00,2023-08-15 02:00:00,0.3299,0.290094500098294,119594.14424510882,4760.504696993294,13.721563107269708,take_profit
43,short,2023-08-15 19:00:00,2023-08-31 16:00:00,0.2813,0.255803386141549,278612.80831601063,7103.6831896519425,9.967269879821838,take_profit
44,short,2023-08-31 16:00:00,2023-08-31 17:00:00,0.2529,0.2555845459232236,394133.79937223165,-1058.0702843093493,-1.0503553387887554,stop_loss
45,short,2023-09-15 09:00:00,2023-09-30 15:00:00,0.2511,0.2528531819472008,567622.9009672537,-995.1462227935426,-0.693359653890735,stop_loss
46,short,2023-10-31 00:00:00,2023-11-15 00:00:00,0.3039,0.3092046402035582,175522.95868716834,-931.0861432994377,-1.715575872362718,stop_loss
47,long,2023-12-01 09:00:00,2023-12-01 13:00:00,0.3828,0.3802011602477319,338286.0133432741,-879.1511391127979,-0.6789027566008632,stop_loss
48,long,2023-12-01 16:00:00,2023-12-15 00:00:00,0.3846,0.411131385397783,309930.27269207424,8222.8795112334,6.898436140869202,take_profit
49,long,2023-12-15 00:00:00,2023-12-15 16:00:00,0.6372,0.6210032903543328,57469.43083220152,-930.8156846909234,-2.5418565043419994,stop_loss
50,long,2024-01-15 00:00:00,2024-01-31 00:00:00,0.5329,0.5207984684167379,96760.03907293222,-1170.9446688387645,-2.270882263700902,stop_loss
51,long,2024-02-01 07:00:00,2024-02-15 00:00:00,0.4905,0.55449171063063,173037.98089405347,11072.996401480748,13.046220312055045,take_profit
52,short,2024-02-15 00:00:00,2024-02-15 13:00:00,0.5826,0.5926416259628973,164506.05743958274,-1651.908297439182,-1.6943841814320848,stop_loss
53,short,2024-02-15 18:00:00,2024-02-29 00:00:00,0.6007,0.6102408784199798,163469.87096909588,-1559.6461642459208,-1.563461045854997,stop_loss
54,long,2024-02-29 01:00:00,2024-02-29 17:00:00,0.6475,0.6781032903543328,139823.7713805234,4279.067473996012,4.726376888700057,stop_loss
55,long,2024-03-01 13:00:00,2024-03-15 02:00:00,0.6882,0.7329032903543328,140888.42019838333,6298.175955691567,6.495682992492413,stop_loss
56,long,2024-03-15 18:00:00,2024-03-15 20:00:00,0.7347,0.7185850208068795,122950.82692133328,-1981.3500176142518,-2.1934094450960284,stop_loss
57,long,2024-03-15 23:00:00,2024-03-31 00:00:00,0.7275,0.711305234296812,115676.16483711974,-1873.3483869805093,-2.2260846327406214,stop_loss
58,long,2024-03-31 00:00:00,2024-04-01 05:00:00,0.6441,0.6288032903543328,88033.12693023427,-1346.61718185196,-2.374896700150164,stop_loss
59,long,2024-04-01 12:00:00,2024-04-01 14:00:00,0.6282,0.6211972052435695,242535.37497443074,-1698.4254521198507,-1.1147396937966403,stop_loss
60,short,2024-05-15 01:00:00,2024-05-15 12:00:00,0.4294,0.4375667015291459,195715.86188453896,-1598.3530285305706,-1.8663900842102565,stop_loss
61,short,2024-05-15 19:00:00,2024-06-30 00:00:00,0.4524,0.39977162106116904,286908.21393117245,15099.514203432931,13.164611034453166,take_profit
