trade_number,direction,entry_time,exit_time,entry_price,exit_price,position_size,profit_loss,profit_loss_pct,exit_reason
53,short,2025-01-29 12:00:00,2025-01-30 01:00:00,0.9239,0.955763,16621.17324079868,-529.6004429715679,-3.3337762604327636,trailing_stop
54,short,2025-01-31 18:00:00,2025-02-02 03:00:00,0.9485,0.8701154392383458,11161.614531892554,874.8982524732947,9.008524297680331,take_profit
55,short,2025-02-02 03:00:00,2025-02-03 00:00:00,0.8683,0.7881897421575855,10364.04000615156,830.2659171818999,10.163829032222772,take_profit
56,short,2025-02-03 01:00:00,2025-02-12 10:00:00,0.6249,0.7926,2776.545587542219,-465.62669503083004,-21.15821347464042,reversal_signal
57,long,2025-02-12 10:00:00,2025-02-18 16:00:00,0.7926,0.74844,12714.335736961582,-561.4650661442232,-5.571536714610136,trailing_stop
58,short,2025-02-23 03:00:00,2025-02-23 07:00:00,0.7695,0.7864869999999999,31342.32930121908,-532.4121478398077,-2.159857696312839,trailing_stop
59,short,2025-02-24 01:00:00,2025-02-24 14:00:00,0.7651,0.7197125829941662,25074.879326526632,1138.0840043640258,6.306325341292762,take_profit
60,short,2025-02-24 14:00:00,2025-02-25 09:00:00,0.7153,0.6524031589871693,15849.557293345208,996.887085203286,9.640793449019425,take_profit
61,short,2025-02-26 13:00:00,2025-03-02 15:00:00,0.6647,0.6966979999999999,18974.818200608646,-607.1562327830749,-4.592807787592323,trailing_stop
62,short,2025-03-09 10:00:00,2025-03-10 17:00:00,0.7748,0.6880704062862398,11357.267325133462,985.0111808073893,12.60475569380619,take_profit
